Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(0, 421), (74, 686)",19610.0,0.0,0.0
Bia_Truc_Bach,"(290, 199), (476, 633)",80724.0,54203.4,67.1
Heiniken,"(281, 336), (771, 626)",142100.0,54203.4,38.1
Bia_Truc_Bach,"(293, 197), (477, 629)",79488.0,54181.5,68.2
Heiniken,"(285, 330), (772, 624)",143178.0,54181.5,37.8
Bia_Truc_Bach,"(298, 195), (478, 629)",78120.0,52884.9,67.7
Heiniken,"(291, 330), (773, 624)",141708.0,52884.9,37.3
Heiniken,"(292, 330), (774, 622)",140744.0,52205.1,37.1
Bia_Truc_Bach,"(299, 194), (478, 626)",77328.0,52205.1,67.5
Heiniken,"(292, 331), (774, 620)",139298.0,52293.8,37.5
Bia_Truc_Bach,"(298, 194), (479, 625)",78011.0,52293.8,67.0
Heiniken,"(294, 336), (775, 621)",137085.0,50264.5,36.7
Bia_Truc_Bach,"(303, 192), (481, 619)",76006.0,50264.5,66.1
Bia_Truc_Bach,"(303, 192), (483, 622)",77400.0,50605.2,65.4
Heiniken,"(295, 340), (774, 621)",134599.0,50605.2,37.6
Bia_Truc_Bach,"(298, 191), (485, 624)",80971.0,52235.1,64.5
Heiniken,"(290, 341), (775, 620)",135315.0,52235.1,38.6
Bia_Truc_Bach,"(299, 192), (490, 624)",82512.0,52745.5,63.9
Heiniken,"(292, 343), (777, 618)",133375.0,52745.5,39.5
Bia_Truc_Bach,"(297, 196), (494, 625)",84513.0,54082.9,64.0
Heiniken,"(292, 344), (776, 619)",133100.0,54082.9,40.6
Bia_Truc_Bach,"(297, 195), (495, 628)",85734.0,54753.8,63.9
Heiniken,"(293, 345), (777, 620)",133100.0,54753.8,41.1
Bia_Truc_Bach,"(0, 447), (76, 678)",17556.0,0.0,0.0
Heiniken,"(297, 346), (777, 622)",132480.0,54805.5,41.4
Bia_Truc_Bach,"(299, 198), (498, 633)",86565.0,54805.5,63.3
Bia_Truc_Bach,"(299, 199), (497, 632)",85734.0,54596.2,63.7
Heiniken,"(297, 347), (778, 622)",132275.0,54596.2,41.3
Bia_Truc_Bach,"(301, 200), (499, 635)",86130.0,54464.5,63.2
Heiniken,"(299, 349), (780, 623)",131794.0,54464.5,41.3
Bia_Truc_Bach,"(297, 200), (499, 636)",88072.0,55704.0,63.2
Heiniken,"(294, 350), (779, 625)",133375.0,55704.0,41.8
Bia_Truc_Bach,"(293, 201), (500, 642)",91287.0,57882.6,63.4
Heiniken,"(288, 350), (778, 629)",136710.0,57882.6,42.3
Bia_Truc_Bach,"(288, 201), (503, 641)",94600.0,59783.6,63.2
Heiniken,"(279, 350), (776, 628)",138166.0,59783.6,43.3
Bia_Truc_Bach,"(286, 203), (506, 586)",84260.0,104896.8,124.5
Heiniken,"(274, 348), (771, 629)",139657.0,190807.9,136.6
Heiniken,"(279, 348), (772, 629)",138533.0,190842.0,137.8
Bia_Truc_Bach,"(291, 204), (506, 459)",54825.0,48361.1,88.2
Heiniken,"(269, 347), (769, 623)",138000.0,160460.7,116.3
Heiniken,"(275, 346), (770, 624)",137610.0,160636.8,116.7
Bia_Truc_Bach,"(0, 459), (73, 677)",15914.0,0.0,0.0
Heiniken,"(265, 346), (768, 624)",139834.0,187469.7,134.1
Bia_Truc_Bach,"(295, 207), (510, 459)",54180.0,102616.8,189.4
Heiniken,"(271, 345), (769, 625)",139440.0,187565.6,134.5
Bia_Truc_Bach,"(0, 460), (74, 676)",15984.0,0.0,0.0
Bia_Truc_Bach,"(287, 207), (510, 458)",55973.0,104093.1,186.0
Heiniken,"(266, 344), (768, 619)",138050.0,27424.9,19.9
Bia_Truc_Bach,"(290, 209), (512, 468)",57498.0,27424.9,47.7
Heiniken,"(268, 344), (767, 623)",139221.0,27791.4,20.0
Bia_Truc_Bach,"(293, 213), (516, 468)",56865.0,27791.4,48.9
Bia_Truc_Bach,"(293, 216), (519, 465)",56274.0,27512.3,48.9
Heiniken,"(266, 343), (766, 619)",138000.0,27512.3,19.9
Bia_Truc_Bach,"(305, 218), (520, 457)",51385.0,49659.9,96.6
Heiniken,"(268, 342), (766, 623)",139938.0,162943.2,116.4
Heiniken,"(273, 341), (768, 626)",141075.0,163132.3,115.6
Bia_Truc_Bach,"(301, 218), (521, 459)",53020.0,52399.5,98.8
Heiniken,"(273, 339), (768, 624)",141075.0,165066.5,117.0
Heiniken,"(268, 340), (765, 622)",140154.0,164820.6,117.6
Bia_Truc_Bach,"(286, 219), (526, 531)",74880.0,45020.7,60.1
Heiniken,"(269, 343), (770, 626)",141783.0,45020.7,31.8
Heiniken,"(270, 340), (767, 625)",141645.0,67311.2,47.5
Bia_Truc_Bach,"(284, 221), (527, 617)",96228.0,67311.2,69.9
Heiniken,"(270, 343), (770, 628)",142500.0,142049.1,99.7
Heiniken,"(269, 344), (772, 631)",144361.0,142049.1,98.4
Heiniken,"(271, 338), (774, 636)",149894.0,0.0,0.0
Heiniken,"(272, 347), (774, 637)",145580.0,0.0,0.0
Heiniken,"(273, 353), (774, 636)",141783.0,0.0,0.0
Bia_Truc_Bach,"(287, 226), (541, 592)",92964.0,60048.4,64.6
Heiniken,"(275, 355), (776, 634)",139779.0,60048.4,43.0
Bia_Truc_Bach,"(286, 228), (541, 596)",93840.0,60169.2,64.1
Heiniken,"(278, 360), (777, 633)",136227.0,60169.2,44.2
Bia_Truc_Bach,"(294, 231), (544, 505)",68500.0,73562.0,107.4
Heiniken,"(285, 358), (778, 633)",135575.0,170776.4,126.0
Heiniken,"(286, 357), (780, 631)",135356.0,171135.5,126.4
Bia_Truc_Bach,"(308, 236), (549, 470)",56394.0,26295.0,46.6
Heiniken,"(287, 361), (779, 631)",132840.0,26295.0,19.8
Bia_Truc_Bach,"(335, 235), (549, 469)",50076.0,46487.1,92.8
Heiniken,"(290, 361), (780, 632)",132790.0,154458.9,116.3
Heiniken,"(293, 359), (784, 631)",133552.0,154815.0,115.9
Heiniken,"(294, 361), (786, 632)",133332.0,153421.3,115.1
Bia_Truc_Bach,"(339, 235), (547, 468)",48464.0,44104.7,91.0
Heiniken,"(290, 364), (782, 632)",131856.0,152890.1,116.0
Heiniken,"(293, 363), (786, 633)",133110.0,42517.2,31.9
Bia_Truc_Bach,"(305, 240), (549, 537)",72468.0,42517.2,58.7
Heiniken,"(295, 362), (787, 632)",132840.0,22225.9,16.7
Bia_Truc_Bach,"(329, 239), (549, 463)",49280.0,22225.9,45.1
Heiniken,"(295, 362), (786, 629)",131097.0,149977.0,114.4
Bia_Truc_Bach,"(325, 241), (549, 458)",48608.0,42035.7,86.5
Heiniken,"(292, 365), (782, 630)",129850.0,149444.3,115.1
Bia_Truc_Bach,"(307, 238), (548, 494)",61696.0,64395.5,104.4
Heiniken,"(293, 360), (783, 630)",132300.0,162871.3,123.1
Heiniken,"(291, 362), (780, 631)",131541.0,162352.8,123.4
Bia_Truc_Bach,"(306, 238), (546, 549)",74640.0,44344.9,59.4
Heiniken,"(292, 364), (779, 629)",129055.0,44344.9,34.4
Heiniken,"(294, 360), (783, 628)",131052.0,128267.7,97.9
Heiniken,"(292, 364), (780, 629)",129320.0,128267.7,99.2
Heiniken,"(295, 358), (783, 623)",129320.0,0.0,0.0
Heiniken,"(297, 355), (783, 623)",130248.0,0.0,0.0
Heiniken,"(298, 355), (784, 622)",129762.0,63929.3,49.3
Bia_Truc_Bach,"(305, 233), (545, 624)",93840.0,63929.3,68.1
Heiniken,"(299, 353), (785, 616)",127818.0,60693.2,47.5
Bia_Truc_Bach,"(307, 230), (546, 606)",89864.0,60693.2,67.5
Heiniken,"(300, 352), (786, 613)",126846.0,57804.2,45.6
Bia_Truc_Bach,"(312, 228), (546, 599)",86814.0,57804.2,66.6
Heiniken,"(301, 351), (787, 611)",126360.0,61723.8,48.8
Bia_Truc_Bach,"(307, 227), (548, 608)",91821.0,61723.8,67.2
Heiniken,"(302, 351), (788, 610)",125874.0,60551.8,48.1
Bia_Truc_Bach,"(309, 227), (548, 604)",90103.0,60551.8,67.2
Heiniken,"(303, 351), (789, 609)",125388.0,61872.4,49.3
Bia_Truc_Bach,"(309, 228), (549, 608)",91200.0,61872.4,67.8
Heiniken,"(302, 351), (792, 612)",127890.0,58915.0,46.1
Bia_Truc_Bach,"(311, 229), (549, 598)",87822.0,58915.0,67.1
Heiniken,"(303, 353), (792, 613)",127140.0,48562.8,38.2
Bia_Truc_Bach,"(315, 229), (550, 559)",77550.0,48562.8,62.6
Heiniken,"(304, 353), (792, 612)",126392.0,54554.4,43.2
Bia_Truc_Bach,"(315, 229), (550, 586)",83895.0,54554.4,65.0
Heiniken,"(304, 354), (793, 612)",126162.0,58759.8,46.6
Bia_Truc_Bach,"(315, 228), (550, 604)",88360.0,58759.8,66.5
Heiniken,"(304, 355), (794, 612)",125930.0,41986.4,33.3
Bia_Truc_Bach,"(320, 228), (550, 537)",71070.0,41986.4,59.1
Heiniken,"(306, 357), (794, 610)",123464.0,17201.6,13.9
Bia_Truc_Bach,"(339, 230), (550, 438)",43888.0,17201.6,39.2
Heiniken,"(308, 359), (792, 610)",121484.0,17219.8,14.2
Bia_Truc_Bach,"(336, 232), (550, 439)",44298.0,17219.8,38.9
Bia_Truc_Bach,"(322, 228), (550, 542)",71592.0,41332.0,57.7
Heiniken,"(307, 360), (798, 613)",124223.0,41332.0,33.3
Bia_Truc_Bach,"(328, 230), (553, 443)",47925.0,18387.5,38.4
Heiniken,"(310, 361), (799, 612)",122739.0,18387.5,15.0
Bia_Truc_Bach,"(331, 228), (556, 443)",48375.0,17843.1,36.9
Heiniken,"(312, 363), (800, 612)",121512.0,17843.1,14.7
Bia_Truc_Bach,"(333, 228), (558, 442)",48150.0,16962.0,35.2
Heiniken,"(315, 366), (802, 612)",119802.0,16962.0,14.2
Bia_Truc_Bach,"(325, 228), (561, 460)",54752.0,21627.4,39.5
Heiniken,"(319, 369), (804, 611)",117370.0,21627.4,18.4
Bia_Truc_Bach,"(323, 227), (562, 466)",57121.0,22898.2,40.1
Heiniken,"(324, 370), (810, 622)",122472.0,22898.2,18.7
Bia_Truc_Bach,"(327, 226), (565, 593)",87346.0,53051.1,60.7
Heiniken,"(323, 370), (817, 624)",125476.0,53051.1,42.3
Bia_Truc_Bach,"(329, 226), (567, 632)",96628.0,60665.2,62.8
Heiniken,"(324, 372), (820, 627)",126480.0,60665.2,48.0
Bia_Truc_Bach,"(332, 226), (568, 628)",94872.0,58507.1,61.7
Heiniken,"(325, 370), (821, 617)",122512.0,58507.1,47.8
Bia_Truc_Bach,"(334, 224), (570, 624)",94400.0,58276.1,61.7
Heiniken,"(327, 369), (821, 616)",122018.0,58276.1,47.8
Bia_Truc_Bach,"(337, 225), (570, 443)",50794.0,67685.6,133.3
Heiniken,"(337, 366), (826, 620)",124206.0,36387.9,29.3
Bia_Truc_Bach,"(340, 226), (572, 446)",51040.0,68406.2,134.0
Bia_Truc_Bach,"(342, 223), (572, 442)",50370.0,17718.1,35.2
Heiniken,"(341, 365), (830, 618)",123717.0,17718.1,14.3
Bia_Truc_Bach,"(344, 221), (574, 463)",55660.0,45547.9,81.8
Heiniken,"(344, 363), (833, 613)",122250.0,143140.1,117.1
Heiniken,"(340, 366), (831, 612)",120786.0,142659.3,118.1
Heiniken,"(349, 368), (836, 613)",119315.0,55388.8,46.4
Bia_Truc_Bach,"(350, 220), (575, 621)",90225.0,55388.8,61.4
Heiniken,"(361, 370), (845, 621)",121484.0,54261.2,44.7
Bia_Truc_Bach,"(361, 220), (577, 633)",89208.0,54261.2,60.8
Heiniken,"(365, 370), (850, 617)",119795.0,39027.5,32.6
Bia_Truc_Bach,"(369, 221), (584, 551)",70950.0,39027.5,55.0
Bia_Truc_Bach,"(380, 222), (592, 511)",61268.0,29835.4,48.7
Heiniken,"(372, 370), (860, 615)",119560.0,29835.4,25.0
Heiniken,"(379, 371), (865, 618)",120042.0,15043.4,12.5
Bia_Truc_Bach,"(396, 221), (597, 445)",45024.0,15043.4,33.4
Bia_Truc_Bach,"(391, 221), (603, 613)",83104.0,50936.2,61.3
Heiniken,"(384, 373), (872, 620)",120536.0,50936.2,42.3
Heiniken,"(393, 371), (876, 625)",122682.0,13179.0,10.7
Bia_Truc_Bach,"(415, 223), (606, 440)",41447.0,13179.0,31.8
Heiniken,"(394, 373), (881, 627)",123698.0,20072.5,16.2
Bia_Truc_Bach,"(403, 223), (609, 470)",50882.0,20072.5,39.4
Heiniken,"(395, 373), (885, 626)",123970.0,26774.6,21.6
Bia_Truc_Bach,"(397, 225), (610, 499)",58362.0,26774.6,45.9
Heiniken,"(396, 371), (887, 624)",124223.0,14381.4,11.6
Bia_Truc_Bach,"(411, 225), (611, 443)",43600.0,14381.4,33.0
Heiniken,"(397, 370), (888, 625)",125205.0,17417.5,13.9
Bia_Truc_Bach,"(399, 227), (613, 452)",48150.0,17417.5,36.2
Heiniken,"(398, 370), (889, 624)",124714.0,17775.7,14.3
Bia_Truc_Bach,"(401, 225), (614, 453)",48564.0,17775.7,36.6
Heiniken,"(398, 370), (890, 625)",125460.0,22275.9,17.8
Bia_Truc_Bach,"(399, 227), (615, 474)",53352.0,22275.9,41.8
Heiniken,"(399, 371), (891, 625)",124968.0,19245.5,15.4
Bia_Truc_Bach,"(399, 228), (615, 460)",50112.0,19245.5,38.4
Bia_Truc_Bach,"(397, 228), (617, 493)",58300.0,26437.5,45.3
Heiniken,"(399, 371), (891, 627)",125952.0,26437.5,21.0
Bia_Truc_Bach,"(396, 227), (617, 592)",80665.0,48400.2,60.0
Heiniken,"(399, 370), (890, 626)",125696.0,48400.2,38.5
Heiniken,"(396, 370), (889, 628)",127194.0,57296.4,45.0
Bia_Truc_Bach,"(397, 226), (619, 628)",89244.0,57296.4,64.2
Heiniken,"(395, 372), (888, 627)",125715.0,56657.9,45.1
Bia_Truc_Bach,"(398, 229), (619, 628)",88179.0,56657.9,64.3
Heiniken,"(396, 373), (888, 628)",125460.0,56390.0,44.9
Bia_Truc_Bach,"(398, 231), (620, 627)",87912.0,56390.0,64.1
Heiniken,"(397, 371), (888, 629)",126678.0,47286.5,37.3
Bia_Truc_Bach,"(398, 235), (620, 585)",77700.0,47286.5,60.9
Heiniken,"(395, 372), (889, 629)",126958.0,57277.6,45.1
Bia_Truc_Bach,"(398, 230), (622, 628)",89152.0,57277.6,64.2
Heiniken,"(398, 370), (889, 631)",128151.0,43474.9,33.9
Bia_Truc_Bach,"(409, 231), (625, 570)",73224.0,43474.9,59.4
Heiniken,"(401, 369), (892, 631)",128642.0,23274.8,18.1
Bia_Truc_Bach,"(421, 235), (627, 481)",50676.0,23274.8,45.9
Heiniken,"(402, 371), (895, 631)",128180.0,26923.3,21.0
Bia_Truc_Bach,"(419, 243), (628, 499)",53504.0,26923.3,50.3
Heiniken,"(404, 371), (897, 632)",128673.0,37705.4,29.3
Bia_Truc_Bach,"(417, 246), (629, 548)",64024.0,37705.4,58.9
Bia_Truc_Bach,"(406, 245), (631, 654)",92025.0,119596.2,130.0
Heiniken,"(398, 372), (897, 639)",133233.0,191734.3,143.9
Heiniken,"(401, 372), (899, 638)",132468.0,191335.8,144.4
Heiniken,"(403, 372), (896, 656)",140012.0,25820.5,18.4
Bia_Truc_Bach,"(420, 246), (631, 494)",52328.0,25820.5,49.3
Heiniken,"(399, 370), (896, 678)",153076.0,47397.8,31.0
Bia_Truc_Bach,"(410, 246), (632, 584)",75036.0,47397.8,63.2
Bia_Truc_Bach,"(397, 245), (631, 712)",109278.0,77742.9,71.1
Heiniken,"(391, 369), (891, 701)",166000.0,77742.9,46.8
Bia_Truc_Bach,"(394, 244), (630, 711)",110212.0,80397.4,72.9
Heiniken,"(387, 369), (886, 709)",169660.0,80397.4,47.4
Bia_Truc_Bach,"(384, 230), (629, 717)",119315.0,172908.3,144.9
Heiniken,"(373, 358), (870, 714)",176932.0,259911.0,146.9
Heiniken,"(377, 361), (875, 711)",174300.0,258613.9,148.4
Bia_Truc_Bach,"(375, 229), (632, 720)",126187.0,217684.8,172.5
Heiniken,"(369, 233), (756, 717)",187308.0,265091.4,141.5
Heiniken,"(369, 353), (857, 716)",177144.0,233921.9,132.1
Bia_Truc_Bach,"(367, 230), (634, 717)",130029.0,218525.4,168.1
Heiniken,"(362, 250), (836, 710)",218040.0,290445.3,133.2
Heiniken,"(367, 353), (847, 711)",171840.0,263029.3,153.1
Heiniken,"(361, 234), (783, 717)",203826.0,0.0,0.0
Heiniken,"(358, 238), (801, 702)",205552.0,0.0,0.0
Bia_Truc_Bach,"(361, 237), (636, 709)",129800.0,100497.2,77.4
Heiniken,"(354, 331), (841, 697)",178242.0,100497.2,56.4
Heiniken,"(350, 341), (838, 682)",166408.0,41083.9,24.7
Bia_Truc_Bach,"(411, 244), (641, 520)",63480.0,41083.9,64.7
Bia_Truc_Bach,"(407, 243), (646, 609)",87474.0,76034.8,86.9
Heiniken,"(347, 291), (837, 671)",186200.0,76034.8,40.8
Heiniken,"(353, 242), (778, 665)",179775.0,0.0,0.0
Heiniken,"(350, 246), (818, 663)",195156.0,0.0,0.0
Heiniken,"(347, 247), (814, 664)",194739.0,0.0,0.0
Heiniken,"(347, 249), (797, 659)",184500.0,0.0,0.0
Heiniken,"(344, 261), (829, 659)",193030.0,0.0,0.0
Heiniken,"(344, 262), (830, 661)",193914.0,0.0,0.0
Heiniken,"(344, 262), (829, 661)",193515.0,0.0,0.0
Heiniken,"(345, 263), (831, 658)",191970.0,0.0,0.0
Heiniken,"(346, 264), (831, 659)",191575.0,0.0,0.0
Heiniken,"(351, 263), (833, 662)",192318.0,0.0,0.0
Heiniken,"(354, 265), (834, 663)",191040.0,0.0,0.0
Heiniken,"(355, 262), (836, 665)",193843.0,0.0,0.0
Heiniken,"(356, 264), (840, 667)",195052.0,0.0,0.0
Heiniken,"(357, 262), (841, 667)",196020.0,0.0,0.0
Heiniken,"(358, 260), (843, 666)",196910.0,0.0,0.0
Heiniken,"(359, 262), (845, 670)",198288.0,0.0,0.0
Heiniken,"(358, 260), (847, 671)",200979.0,0.0,0.0
Heiniken,"(359, 259), (848, 674)",202935.0,0.0,0.0
Heiniken,"(359, 258), (848, 673)",202935.0,0.0,0.0
Heiniken,"(360, 259), (848, 673)",202032.0,0.0,0.0
Heiniken,"(362, 259), (847, 674)",201275.0,0.0,0.0
Heiniken,"(362, 259), (848, 672)",200718.0,0.0,0.0
Heiniken,"(362, 259), (847, 671)",199820.0,0.0,0.0
Heiniken,"(361, 260), (847, 672)",200232.0,0.0,0.0
Heiniken,"(362, 259), (847, 670)",199335.0,0.0,0.0
Heiniken,"(361, 258), (847, 671)",200718.0,0.0,0.0
Heiniken,"(361, 260), (847, 673)",200718.0,0.0,0.0
Heiniken,"(362, 261), (847, 673)",199820.0,0.0,0.0
Bia_Truc_Bach,"(0, 448), (72, 691)",17496.0,0.0,0.0
Heiniken,"(363, 260), (847, 675)",200860.0,0.0,0.0
Heiniken,"(363, 261), (847, 679)",202312.0,0.0,0.0
Heiniken,"(365, 260), (848, 672)",198996.0,0.0,0.0
Bia_Truc_Bach,"(0, 481), (78, 691)",16380.0,0.0,0.0
Heiniken,"(365, 259), (848, 674)",200445.0,0.0,0.0
Heiniken,"(364, 260), (849, 684)",205640.0,0.0,0.0
Heiniken,"(365, 258), (850, 700)",214370.0,0.0,0.0
Heiniken,"(366, 258), (849, 706)",216384.0,0.0,0.0
Heiniken,"(366, 261), (848, 713)",217864.0,0.0,0.0
Heiniken,"(366, 260), (848, 715)",219310.0,0.0,0.0
Heiniken,"(365, 257), (848, 716)",221697.0,0.0,0.0
Heiniken,"(365, 257), (848, 716)",221697.0,0.0,0.0
Heiniken,"(365, 257), (848, 718)",222663.0,0.0,0.0
Heiniken,"(365, 256), (848, 718)",223146.0,0.0,0.0
Heiniken,"(365, 256), (848, 718)",223146.0,0.0,0.0
Heiniken,"(366, 259), (847, 718)",220779.0,0.0,0.0
Heiniken,"(366, 259), (847, 717)",220298.0,0.0,0.0
Heiniken,"(367, 260), (845, 717)",218446.0,0.0,0.0
Heiniken,"(367, 258), (846, 717)",219861.0,0.0,0.0
Heiniken,"(367, 260), (844, 718)",218466.0,0.0,0.0
Heiniken,"(368, 257), (843, 716)",218025.0,0.0,0.0
Heiniken,"(369, 260), (843, 714)",215196.0,0.0,0.0
Heiniken,"(369, 259), (843, 706)",211878.0,0.0,0.0
Heiniken,"(369, 257), (843, 711)",215196.0,0.0,0.0
Heiniken,"(370, 258), (825, 697)",199745.0,0.0,0.0
Heiniken,"(369, 297), (867, 673)",187248.0,125409.8,67.0
Heiniken,"(382, 252), (715, 679)",142191.0,125409.8,88.2
Heiniken,"(373, 325), (872, 664)",169161.0,0.0,0.0
Heiniken,"(376, 337), (876, 655)",159000.0,0.0,0.0
Heiniken,"(383, 375), (875, 649)",134808.0,65683.9,48.7
Bia_Truc_Bach,"(402, 250), (642, 652)",96480.0,65683.9,68.1
Heiniken,"(385, 378), (876, 646)",131588.0,25485.6,19.4
Bia_Truc_Bach,"(434, 251), (634, 505)",50800.0,25485.6,50.2
Heiniken,"(387, 386), (878, 636)",122750.0,36639.6,29.8
Bia_Truc_Bach,"(438, 249), (630, 483)",44928.0,60903.8,135.6
Bia_Truc_Bach,"(449, 250), (631, 484)",42588.0,59969.2,140.8
Heiniken,"(390, 389), (879, 635)",120294.0,30833.8,25.6
Bia_Truc_Bach,"(453, 249), (626, 478)",39617.0,54170.7,136.7
Bia_Truc_Bach,"(455, 251), (627, 479)",39216.0,54246.3,138.3
Heiniken,"(393, 391), (879, 635)",118584.0,0.0,0.0
Heiniken,"(392, 393), (879, 633)",116880.0,31276.7,26.8
Bia_Truc_Bach,"(409, 243), (615, 544)",62006.0,31276.7,50.4
Heiniken,"(395, 395), (880, 630)",113975.0,9702.7,8.5
Bia_Truc_Bach,"(461, 241), (612, 459)",32918.0,9702.7,29.5
Heiniken,"(401, 395), (880, 625)",110170.0,8770.5,8.0
Bia_Truc_Bach,"(457, 240), (607, 453)",31950.0,8770.5,27.5
Heiniken,"(404, 388), (881, 624)",112572.0,8432.4,7.5
Bia_Truc_Bach,"(454, 241), (602, 445)",30192.0,8432.4,27.9
Heiniken,"(410, 389), (882, 616)",107144.0,7768.4,7.3
Bia_Truc_Bach,"(441, 240), (598, 439)",31243.0,7768.4,24.9
Heiniken,"(412, 390), (881, 615)",105525.0,21695.1,20.6
Bia_Truc_Bach,"(425, 239), (597, 516)",47644.0,21695.1,45.5
Heiniken,"(418, 402), (879, 616)",98654.0,24207.7,24.5
Bia_Truc_Bach,"(420, 240), (591, 543)",51813.0,24207.7,46.7
Heiniken,"(417, 397), (879, 612)",99330.0,4809.7,4.8
Bia_Truc_Bach,"(422, 238), (589, 425)",31229.0,4809.7,15.4
Heiniken,"(419, 400), (880, 623)",102803.0,3768.4,3.7
Bia_Truc_Bach,"(418, 238), (581, 423)",30155.0,3768.4,12.5
Heiniken,"(422, 376), (883, 628)",116172.0,8476.2,7.3
Bia_Truc_Bach,"(413, 237), (583, 429)",32640.0,8476.2,26.0
Heiniken,"(418, 377), (884, 629)",117432.0,7622.3,6.5
Bia_Truc_Bach,"(411, 240), (579, 424)",30912.0,7622.3,24.7
Heiniken,"(416, 379), (884, 632)",118404.0,7310.2,6.2
Bia_Truc_Bach,"(408, 241), (578, 424)",31110.0,7310.2,23.5
Heiniken,"(411, 378), (886, 634)",121600.0,9711.1,8.0
Bia_Truc_Bach,"(404, 243), (578, 436)",33582.0,9711.1,28.9
Heiniken,"(407, 378), (886, 636)",123582.0,9590.7,7.8
Bia_Truc_Bach,"(401, 245), (579, 434)",33642.0,9590.7,28.5
Heiniken,"(409, 392), (888, 642)",119750.0,6217.1,5.2
Bia_Truc_Bach,"(397, 246), (584, 427)",33847.0,6217.1,18.4
Heiniken,"(413, 401), (892, 646)",117355.0,35298.0,30.1
Bia_Truc_Bach,"(395, 246), (579, 432)",34224.0,38129.7,111.4
Bia_Truc_Bach,"(400, 245), (578, 584)",60342.0,63349.2,105.0
Heiniken,"(421, 403), (896, 650)",117325.0,32485.7,27.7
Bia_Truc_Bach,"(395, 244), (581, 439)",36270.0,40658.3,112.1
Bia_Truc_Bach,"(400, 244), (579, 572)",58712.0,61636.0,105.0
Heiniken,"(425, 413), (899, 652)",113286.0,30694.3,27.1
Bia_Truc_Bach,"(395, 245), (579, 448)",37352.0,42004.3,112.5
Bia_Truc_Bach,"(399, 244), (579, 576)",59760.0,61708.2,103.3
Heiniken,"(427, 413), (902, 654)",114475.0,27813.1,24.3
Bia_Truc_Bach,"(400, 247), (574, 557)",53940.0,57784.0,107.1
Bia_Truc_Bach,"(396, 247), (575, 458)",37769.0,43241.4,114.5
Heiniken,"(428, 417), (907, 657)",114960.0,19204.5,16.7
Bia_Truc_Bach,"(399, 249), (574, 447)",34650.0,38510.7,111.1
Bia_Truc_Bach,"(402, 249), (575, 518)",46537.0,48893.8,105.1
Heiniken,"(429, 420), (911, 659)",115198.0,3946.2,3.4
Bia_Truc_Bach,"(404, 252), (574, 447)",33150.0,3946.2,11.9
Heiniken,"(430, 421), (914, 665)",118096.0,5186.7,4.4
Bia_Truc_Bach,"(406, 252), (575, 457)",34645.0,5186.7,15.0
Heiniken,"(429, 424), (913, 669)",118580.0,5961.8,5.0
Bia_Truc_Bach,"(405, 252), (576, 464)",36252.0,5961.8,16.4
Heiniken,"(424, 419), (913, 674)",124695.0,10063.5,8.1
Bia_Truc_Bach,"(407, 250), (587, 481)",41580.0,10063.5,24.2
Heiniken,"(426, 416), (913, 684)",130516.0,12814.1,9.8
Bia_Truc_Bach,"(402, 252), (578, 501)",43824.0,12814.1,29.2
Heiniken,"(424, 414), (908, 691)",134068.0,13993.1,10.4
Bia_Truc_Bach,"(401, 252), (576, 506)",44450.0,13993.1,31.5
Heiniken,"(424, 411), (908, 693)",136488.0,16631.3,12.2
Bia_Truc_Bach,"(400, 252), (575, 522)",47250.0,16631.3,35.2
Heiniken,"(421, 413), (906, 699)",138710.0,14882.9,10.7
Bia_Truc_Bach,"(397, 253), (576, 509)",45824.0,14882.9,32.5
Heiniken,"(416, 413), (904, 699)",139568.0,14052.9,10.1
Bia_Truc_Bach,"(393, 254), (572, 503)",44571.0,14052.9,31.5
Heiniken,"(411, 409), (903, 701)",143664.0,15815.0,11.0
Bia_Truc_Bach,"(391, 254), (576, 505)",46435.0,15815.0,34.1
Heiniken,"(410, 405), (901, 713)",151228.0,17260.3,11.4
Bia_Truc_Bach,"(390, 255), (575, 510)",47175.0,17260.3,36.6
Heiniken,"(406, 398), (900, 715)",156598.0,20657.3,13.2
Bia_Truc_Bach,"(391, 257), (573, 522)",48230.0,20657.3,42.8
Heiniken,"(405, 408), (899, 716)",152152.0,18316.4,12.0
Bia_Truc_Bach,"(392, 258), (575, 516)",47214.0,18316.4,38.8
Heiniken,"(402, 408), (898, 717)",153264.0,23436.2,15.3
Bia_Truc_Bach,"(392, 260), (570, 547)",51086.0,23436.2,45.9
Heiniken,"(399, 409), (897, 718)",153882.0,29125.0,18.9
Bia_Truc_Bach,"(391, 259), (567, 583)",57024.0,29125.0,51.1
Heiniken,"(397, 408), (897, 719)",155500.0,26949.4,17.3
Bia_Truc_Bach,"(391, 261), (562, 571)",53010.0,26949.4,50.8
Heiniken,"(403, 410), (897, 720)",153140.0,18314.1,12.0
Bia_Truc_Bach,"(391, 261), (560, 527)",44954.0,18314.1,40.7
Heiniken,"(401, 411), (898, 720)",153573.0,22506.6,14.7
Bia_Truc_Bach,"(392, 261), (561, 551)",49010.0,22506.6,45.9
Heiniken,"(398, 397), (899, 720)",161823.0,32274.6,19.9
Bia_Truc_Bach,"(394, 262), (563, 592)",55770.0,32274.6,57.9
Heiniken,"(406, 414), (898, 720)",150552.0,21431.2,14.2
